ticker,corp_code,corp_name,cluster,tier
464490,01671285,쿼드메디슨,,
464500,01706794,아이언디바이스,,
464580,01605282,닷밀,,
465320,01781847,교보15호스팩,,
465480,01284876,인스피언,,
466100,01784914,클로봇,,
466410,01207901,사이냅소프트,,
466690,01784677,키움히어로제1호스팩,,
467930,01785700,IBKS제23호스팩,,
468530,01688568,프로티나,,
468760,01787072,유진스팩10호,,
469480,01792791,IBKS제24호스팩,,
469610,01745173,이노테크,,
469750,01516766,아이비젼웍스,,
469880,01791321,하나30호스팩,,
469900,01791561,하나31호스팩,,
471050,01792825,대신밸런스제17호스팩,,
471820,01448544,셀로맥스사이언스,,
472220,01796858,신영스팩10호,,
472230,01797440,SK증권제11호스팩,,
472850,01806951,폰드그룹,,
473000,01798722,SK증권제12호스팩,,
473050,01798980,유안타제15호스팩,,
473950,01801822,SK증권제13호스팩,,
473980,01703849,노머스,,
474170,01636565,루미르,,
474490,01804476,유안타제16호스팩,,
474610,01286476,RF시스템즈,,
474650,01764099,링크솔루션,,
474660,01809569,신한제12호스팩,,
474930,01807747,신한제13호스팩,,
475040,01370517,스트라드비젼,,
475230,01708163,엔알비,,
475240,01807738,하나32호스팩,,
475250,01807729,하나33호스팩,,
475400,01588189,씨메스로보틱스,,
475430,00204323,키스트론,,
475460,01374717,미트박스,,
475580,01641600,에이럭스,,
475660,01383779,에스켐,,
475830,01658831,오름테라퓨틱,,
475960,01573336,토모큐브,,
476040,01626391,오가노이드사이언스,,
476060,01632912,온코닉테라퓨틱스,,
476080,01704680,M83,,
476830,01596920,알지노믹스,,
477340,01813377,에이치엠씨제7호스팩,,
477380,01814233,미래에셋비전스팩4호,,
477470,01817249,미래에셋비전스팩5호,,
477760,01814589,디비금융스팩12호,,
477850,01709065,마키나락스,,
478110,01815764,이베스트스팩6호,,
478340,01787355,나라스페이스테크놀로지,,
478390,01816268,KB제29호스팩,,
478440,01819867,미래에셋비전스팩6호,,
478560,01718407,블랙야크아이앤씨,,
479880,01818682,한국제15호스팩,,
479960,01137860,위너스일렉,,
481070,01803927,에이유브랜즈,,
481890,01834194,엔에이치스팩31호,,
482520,01845701,교보16호스팩,,
482630,00863533,삼양엔씨켐,,
482680,01841635,미래에셋비전스팩7호,,
482690,01845534,대신밸런스제19호스팩,,
484120,01380578,도우인시스,,
484130,01847550,하나34호스팩,,
484590,00141583,삼양컴텍,,
484810,01458161,티엑스알로보틱스,,
486630,01851650,KB제30호스팩,,
486990,01810477,노타,,
487360,01853214,신한제14호스팩,,
487580,01565364,폴레드,,
487720,01877126,키움제10호스팩,,
487830,01854408,신한제15호스팩,,
488060,01854392,유진스팩11호,,
488280,01803635,에스투더블유,,
488900,01194607,비츠로넥스텍,,
489210,01866528,교보17호스팩,,
489460,01657197,바이오비쥬,,
489480,01873272,키움제11호스팩,,
489500,01747977,엘케이켐,,
489730,01857991,디비금융제13호스팩,,
490470,01627363,세미파이브,,
491000,01385005,리브스메드,,
492220,01866926,KB제31호스팩,,
493280,01859500,아이엠바이오로직스,,
493330,01450938,지에프아이,,
493790,01872219,유안타제17호스팩,,
494120,01786958,큐리오시스,,
496070,01875146,신한제16호스팩,,
498390,01881800,한화플러스제5호스팩,,
900070,00783246,글로벌에스엠,,
900100,00781202,파이온엑스,,
900110,00799070,딥커머스,,
900120,00800084,씨엑스아이,,
900250,01107665,크리스탈신소재,,
900260,01139266,로스웰,,
900270,01160512,헝셩그룹,,
900290,01170962,GRT,,
900300,01169434,오가닉티코스메틱,,
900310,01236286,컬러레이,,
900340,01328639,윙입푸드,,
950130,00956028,엑세스바이오,,
950140,01165739,잉글우드랩,,
950160,01245062,코오롱티슈진,,
950170,01041828,JTC,,
950190,01416235,고스트스튜디오,,
950200,01442115,소마젠,,
950220,01511558,네오이뮨텍,,
950250,01957282,테라뷰,,
000020,00119195,동화약품,,
000040,00112378,KR모터스,,
000050,00101628,경방,,
000070,00126937,삼양홀딩스,,
000080,00150244,하이트진로,,
000100,00145109,유한양행,,
000120,00113410,CJ대한통운,,
000140,00148993,하이트진로홀딩스,,
000180,00133335,성창기업지주,,
000210,00109693,DL,,
000220,00144818,유유제약,,
000230,00146083,일동홀딩스,,
000240,00160047,한국앤컴퍼니,,
000300,00126089,DH오토넥스,,
000320,00113508,노루홀딩스,,
000370,00135917,한화손해보험,,
000390,00129387,SP삼화,,
000400,00113562,롯데손해보험,,
000430,00111847,대원강업,,
000480,00148984,시알홀딩스,,
000490,00109286,대동,,
000500,00104768,가온전선,,
000520,00128032,삼일제약,,
000540,00103176,흥국화재,,
000590,00149026,CS홀딩스,,
000640,00116824,동아쏘시오홀딩스,,
000650,00151395,천일고속,,
000670,00141307,영풍,,
000680,00104698,LS네트웍스,,
000700,00163691,유수홀딩스,,
000760,00145686,이화산업,,
000850,00166519,화천기공,,
000860,00100939,강남제비스코,,
000880,00160588,한화,,
000890,00123541,보해양조,,
000910,00144252,유니온,,
000950,00147222,전방,,
000970,00159573,한국주철관공업,,
000990,00160843,DB하이텍,,
001020,00134723,페이퍼코리아,,
001040,00148540,CJ,,
001060,00149947,JW중외제약,,
001070,00112970,대한방직,,
001080,00120872,만호제강,,
001120,00120076,LX인터내셔널,,
001130,00113243,대한제분,,
001200,00131054,유진증권,,
001210,00106395,금호전기,,
001230,00114792,동국홀딩스,,
001250,00138190,GS글로벌,,
001260,00107066,남광토건,,
001270,00123772,부국증권,,
001290,00112059,상상인증권,,
001340,00122472,PKC,,
001360,00126414,삼성제약,,
001380,00152039,SG글로벌,,
001390,00101220,KG케미칼,,
001420,00154055,태원물산,,
001430,00106669,세아베스틸지주,,
001440,00113207,대한전선,,
001450,00164973,현대해상,,
001460,00122579,BYC,,
001470,00125974,삼부토건,,
001500,00137997,현대차증권,,
001510,00131850,SK증권,,
001520,00117337,동양,,
001530,00118345,디아이동일,,
001550,00148948,조비,,
001560,00148461,제일연마,,
001570,00106119,금양,,
001620,00114765,케이비아이동국실업,,
001630,00149354,종근당홀딩스,,
001680,00121941,대상,,
001720,00136721,신영증권,,
001740,00131780,SK네트웍스,,
001750,00162416,한양증권,,
001770,00137809,SHD,,
001780,00117027,알루코,,
001790,00113234,대한제당,,
001800,00117577,오리온홀딩스,,
001820,00129350,삼화콘덴서공업,,
001940,00159740,KISCO홀딩스,,
002020,00152862,코오롱,,
002030,00138701,아세아,,
002070,00107677,비비안,,
002100,00101433,경농,,
002140,00102751,고려산업,,
002150,00114552,도화엔지니어링,,
002170,00127042,SYTS,,
002200,00158112,한국수출포장공업,,
002210,00116268,동성제약,,
002220,00163196,한일철강,,
002240,00103006,고려제강,,
002310,00138729,아세아제지,,
002320,00163512,한진,,
002350,00173874,넥센타이어,,
002360,00136457,SH에너지화학,,
002380,00105271,케이씨씨,,
002390,00161046,한독,,
002410,00122694,범양건영,,
002420,00133618,세기상사,,
002450,00127857,삼익악기,,
002460,00174527,HS화성,,
002600,00149345,조흥,,
002620,00148443,제일파마홀딩스,,
002630,00141626,오리엔트바이오,,
002690,00118451,동일제강,,
002700,00173698,신일전자,,
002710,00117300,TCC스틸,,
002720,00104722,국제약품,,
002760,00123107,보락,,
002780,00150828,진흥기업,,
002790,00154462,아모레퍼시픽홀딩스,,
002810,00127167,삼영무역,,
002820,00132211,SUN&L,,
002840,00121932,미원상사,,
002870,00137368,신풍,,
002880,00149804,디와이에이,,
002900,00117230,TYM,,
002920,00174004,유성기업,,
002960,00158149,한국쉘석유,,
002990,00106313,금호건설,,
003000,00123718,부광약품,,
003010,00165343,혜인,,
003030,00124197,세아제강지주,,
003060,00101044,에이프로젠바이오로직스,,
003070,00152880,코오롱글로벌,,
003080,00132725,SB성보,,
003090,00111810,대웅,,
0030R0,01885222,대신밸류리츠,,
003120,00146214,일성아이에스,,
003160,00118275,디아이,,
003200,00146269,일신방직,,
003220,00111999,대원제약,,
003230,00126955,삼양식품,,
003240,00153393,태광산업,,
003280,00167208,흥아해운,,
003300,00162993,한일홀딩스,,
003350,00160621,한국화장품제조,,
003460,00145190,유화증권,,
003470,00117601,유안타증권,,
003480,00163673,한진중공업홀딩스,,
003490,00113526,대한항공,항공,1
003520,00141149,영진약품,,
003530,00148610,한화투자증권,,
003540,00110893,대신증권,,
003550,00120021,LG,,
003570,00134477,SNT다이내믹스,,
003580,00169048,HLB글로벌,,
003610,00122348,방림,,
003620,00138242,KG모빌리티,,
003650,00122056,미창석유공업,,
003680,00161860,한성기업,,
003690,00113191,코리안리,,
003720,00127255,삼영,,
003780,00150439,진양산업,,
003830,00113544,대한화섬,,
003850,00123143,보령,,
003920,00107598,남양유업,,
003960,00109718,사조대림,,
004000,00157681,롯데정밀화학,,
004020,00145880,현대제철,철강,1
004060,00133511,SG세계물산,,
004080,00173795,신흥,,
004090,00157991,한국석유공업,,
004100,00153755,태양금속공업,,
004140,00115287,동방,,
004150,00171636,한솔홀딩스,,
004170,00136378,신세계,,
004250,00108038,엔피씨,,
004270,00172185,남성,,
004310,00164706,현대약품,,
004360,00133812,세방,,
004370,00108241,농심,,
004380,00127802,삼익THK,,
004410,00130879,서울식품공업,,
004430,00134963,송원산업,,
004440,00109806,삼일씨엔에스,,
004450,00129235,삼화왕관,,
004490,00133858,세방전지,,
004540,00113492,깨끗한나라,,
004560,00125743,현대비앤지스틸,,
004690,00128555,삼천리,,
004700,00148939,조광피혁,,
004710,00157399,한솔테크닉스,,
004720,00135050,팜젠사이언스,,
004770,00138057,써니전자,,
004800,00117188,효성,,
004830,00114093,덕성,,
004840,00118266,DRB동일,,
004870,00109514,티웨이홀딩스,,
004890,00172936,동일산업,,
004910,00148920,조광페인트,,
004920,00127158,씨아이테크,,
004960,00162063,한신공영,,
004970,00135962,신라교역,,
004980,00132804,성신양회,,
004990,00120562,롯데지주,,
005010,00156488,휴스틸,,
005030,00124151,부산주공,,
005070,00129989,코스모신소재,,
005090,00125150,SGC에너지,,
005110,00163716,한창,,
005180,00124726,빙그레,,
005250,00108135,녹십자홀딩스,,
005300,00120571,롯데칠성음료,,
005320,00168331,온타이드,,
005360,00121288,모나미,,
005420,00160302,코스모화학,,
005430,00156691,한국공항,,
005440,00105280,현대지에프홀딩스,,
005500,00128412,삼진제약,,
005610,00125530,삼립,,
005680,00127200,삼영전자공업,,
005690,00145163,파미셀,,
005720,00167192,넥센,,
005740,00153126,크라운해태홀딩스,,
005750,00109754,대림바스,,
005800,00136624,신영와코루,,
005810,00155531,풍산홀딩스,,
005820,00143794,원림,,
005830,00159102,DB손해보험,,
005850,00125521,에스엘,,
005870,00111421,휴니드테크놀러지스,,
005880,00113535,대한해운,,
005940,00120182,NH투자증권,,
005950,00145552,이수화학,,
005960,00115612,동부건설,,
006040,00118026,동원산업,,
006060,00166227,화승인더스트리,,
006090,00141875,사조오양,,
006110,00126779,삼아알미늄,,
006120,00131832,SK디스커버리,,
006200,00159254,한국전자홀딩스,,
006220,00148832,제주은행,,
006260,00105952,LS,,
006280,00129679,녹십자,,
006340,00260392,대원전선,,
006360,00120030,GS건설,,
006370,00108977,대구백화점,,
006380,00159810,카프로,,
006490,00122825,프리티,,
006570,00109824,대림통상,,
006650,00260383,대한유화,,
006660,00126201,삼성공조,,
006740,00141404,블루산업개발,,
006840,00125080,AK홀딩스,,
006880,00136402,신송홀딩스,,
006890,00109161,태경케미컬,,
006980,00142661,우성,,
007070,00140177,GS리테일,,
007110,00146296,일신석재,,
007120,00104786,미래아이앤지,,
007160,00124799,사조산업,,
007210,00122898,벽산,,
007280,00124090,한국특강,,
007310,00141529,오뚜기,,
007340,00116949,DN오토모티브,,
007460,00152385,에이프로젠,,
007540,00130091,샘표,,
007570,00146454,일양약품,,
007590,00115384,동방아그로,,
007610,00131939,선도전기,,
007660,00107613,이수페타시스,,
007690,00104388,국도화학,,
007700,00126487,F&F 홀딩스,,
007810,00152686,코리아써키트,,
007860,00163114,서연,,
007980,00154329,TP,,
008040,00137252,사조동아원,,
008060,00109189,대덕,,
008250,00145446,이건산업,,
008260,00116301,NI스틸,,
008350,00107224,남선알미늄,,
008420,00121570,문배철강,,
008490,00131692,서흥,,
008600,00104999,윌비스,,
008700,00138516,아남전자,,
008730,00145260,율촌화학,,
008770,00165680,호텔신라,,
008870,00168401,금비,,
008930,00161426,한미사이언스,,
008970,00117629,KBI동양철관,,
009070,00103042,케이씨티시,,
009140,00102140,경인전자,,
009160,00138260,SIMPAC,,
009180,00140946,한솔로지스틱스,,
009190,00111111,대양금속,,
009200,00136086,무림페이퍼,,
009240,00161693,한샘,,
009270,00136864,신원,,
009290,00103592,광동제약,,
009310,00153621,참엔지니어링,,
009320,00111689,아진전자부품,,
009410,00153861,태영건설,,
009420,00162586,한올바이오파마,,
009440,00159971,KC그린홀딩스,,
009450,00101488,경동나비엔,,
009460,00163761,한창제지,,
009470,00129271,삼화전기,,
009580,00119007,무림P&P,,
009680,00151128,모토닉,,
009770,00128227,삼정펄프,,
009810,00103130,플레이그램,,
009830,00162461,한화솔루션,,
009900,00173078,명신산업,,
009970,00140964,영원무역홀딩스,,
010040,00160205,한국내화,,
010060,00148896,OCI홀딩스,,
010100,00160418,한국무브넥스,,
010400,00143262,우진아이엔에스,,
010580,00147860,에스엠벡셀,,
010640,00160375,진양폴리우레탄,,
010660,00166500,화천기계,,
010690,00166315,화신,,
010770,00155124,평화홀딩스,,
010780,00115977,아이에스동서,,
010820,00148522,퍼스텍,,
010950,00138279,S-Oil,정유,1
010960,00128980,삼호개발,,
011000,00118521,진원생명과학,,
011070,00105961,LG이노텍,,
011090,00139764,에넥스,,
011150,00129013,CJ씨푸드,,
011170,00165413,롯데케미칼,,
011210,00106623,현대위아,,
011230,00129280,삼화전자공업,,
011280,00153524,태림포장,,
011300,00132868,우성머티리얼스,,
011330,00137207,유니켐,,
011390,00124027,부산산업,,
011420,00129554,갤럭시아에스엠,,
011500,00160861,한농화성,,
011690,00144720,와이투솔루션,,
011700,00162072,한신기계공업,,
011760,00164812,현대코퍼레이션,,
011780,00106368,금호석유화학,,
011790,00139889,SKC,,
011810,00138297,STX,,
011930,00136271,신성이엔지,,
012030,00163345,DB,,
0120G0,01965333,삼양바이오팜,,
012160,00141477,영흥,,
012170,00145437,아센디오,,
012200,00102618,계양전기,,
012280,00141413,영화금속,,
012320,00143527,경동인베스트,,
012610,00102113,경인양행,,
012630,00164636,HDC,,
012690,00173102,모나리자,,
0126Z0,01965324,삼성에피스홀딩스,,
012750,00158501,에스원,,
012800,00112651,대창,,
013000,00134176,세우글로벌,,
013360,00146232,일성건설,,
013520,00166272,화승코퍼레이션,,
013570,00117179,디와이,,
013580,00102432,계룡건설산업,,
013700,00129420,까뮤이앤씨,,
013870,00156354,지엠비코리아,,
013890,00150633,지누스,,
014130,00129509,한익스프레스,,
014160,00111458,대영포장,,
014280,00105299,금강공업,,
014440,00140779,영보화학,,
014530,00105156,극동유화,,
014580,00122481,태경비케이,,
014680,00140955,한솔케미칼,,
014710,00124780,사조씨푸드,,
014790,00161116,HL D&I,,
014820,00132637,동원시스템즈,,
014830,00159786,유니드,,
014910,00132628,성문전자,,
014990,00106881,인디에프,,
015020,00134565,이스타코,,
015230,00112679,대창단조,,
015260,00143314,에이엔피,,
015360,00105101,INVENI,,
015590,00108746,DKME,,
015860,00146649,일진홀딩스,,
015890,00153339,태경산업,,
016090,00113614,대현,,
016360,00104856,삼성증권,,
016380,00115676,KG스틸,,
016450,00161976,한세예스24홀딩스,,
016580,00166573,환인제약,,
016590,00135777,신대양제지,,
016610,00115694,DB증권,,
016710,00108940,대성홀딩스,,
016740,00119672,두올,,
016800,00161709,퍼시스,,
016880,00143651,웅진,,
017040,00103662,광명전기,,
017180,00121039,명문제약,,
017370,00142883,우신시스템,,
017390,00130684,서울도시가스,,
017550,00135111,수산세보틱스,,
017800,00164724,현대엘리베이터,,
017810,00155355,풀무원,,
017860,00108612,DS단석,,
017900,00152729,광전자,,
017940,00165583,E1,,
017960,00159795,한국카본,,
018250,00139454,애경산업,,
018260,00126186,삼성에스디에스,,
018470,00149239,조일알미늄,,
018500,00118008,동원금속,,
018670,00144164,SK가스,,
018880,00161125,한온시스템,,
019170,00137359,신풍제약,,
019180,00118965,티에이치엔,,
019490,00156150,엑시큐어하이트론,,
019680,00108913,대교,,
020000,00188089,한섬,,
020120,00140131,키다리스튜디오,,
020150,00113997,롯데에너지머티리얼즈,,
020560,00138792,아시아나항공,,
020760,00198697,일진디스플,,
021050,00131197,서원,,
021240,00170558,코웨이,,
021820,00134316,세원정공,,
022100,00155212,포스코DX,,
023000,00191588,삼원강재,,
023150,00121534,MH에탄올,,
023350,00159500,한국종합기술,,
023450,00115065,동남합성,,
023530,00120526,롯데쇼핑,,
023590,00176914,다우기술,,
023800,00103510,인지컨트롤스,,
023810,00180795,인팩,,
023960,00121969,에쓰씨엔지니어링,,
024070,00142865,WISCOM,,
024090,00177199,디씨엠,,
024110,00149646,기업은행,,
024720,00203290,콜마홀딩스,,
024890,00112022,대원화성,,
024900,00114154,디와이덕양,,
025000,00191472,KPX케미칼,,
025530,00181943,에스제이엠홀딩스,,
025540,00157070,한국단자공업,,
025560,00197759,미래산업,,
025620,00136776,차AI헬스케어,,
025750,00203582,한솔홈데코,,
025820,00145464,이구산업,,
025860,00107987,남해화학,,
025890,00159564,한국주강,,
026890,00117498,스틱인베스트먼트,,
026940,00123781,부국철강,,
026960,00144395,동서,,
027410,00219097,BGF,,
027740,00204208,마니커,,
027970,00133706,한국제지,,
028050,00126308,삼성E&A,,
028100,00178754,동아지질,,
028670,00122737,팬오션,,
029460,00209780,케이씨,,
029530,00135795,신도리코,,
029780,00126292,삼성카드,,
030000,00148276,제일기획,,
030190,00158325,NICE평가정보,,
030200,00190321,케이티,,
030210,00156859,다올투자증권,,
030610,00113359,교보증권,,
030720,00118044,동원수산,,
031210,00112998,서울보증보험,,
031430,00234412,신세계인터내셔날,,
031440,00274933,신세계푸드,,
031820,00186559,아이티센씨티에스,,
032350,00231372,롯데관광개발,,
032560,00218575,황금에스티,,
032640,00231363,LG유플러스,,
033240,00146861,자화전자,,
033250,00125576,체시스,,
033270,00158963,유나이티드,,
033530,00134510,SJG세종,,
033920,00121543,무학,,
034120,00130772,SBS,,
034220,00105873,LG디스플레이,,
034230,00171265,파라다이스,,
034310,00158316,NICE,,
034590,00145862,인천도시가스,,
034830,00233653,한국토지신탁,,
035000,00140168,HS애드,,
035150,00122551,백산,,
035250,00255619,강원랜드,,
035510,00219486,신세계I&C,,
036420,00203315,콘텐트리중앙,,
036460,00261285,한국가스공사,,
036530,00225159,SNT홀딩스,,
036570,00261443,NC,,
036580,00260408,팜스코,,
037270,00249247,YG PLUS,,
037560,00222532,LG헬로비전,,
037710,00220561,광주신세계,,
039130,00269940,하나투어,,
039490,00296290,키움증권,,
039570,00350312,HDC랩스,,
041650,00129642,상신브레이크,,
044380,00269241,주연테크,,
044450,00160232,KSS해운,,
044820,00219574,코스맥스비티아이,,
047040,00124540,대우건설,,
047050,00124504,포스코인터내셔널,,
047400,00369833,유니온머티리얼,,
047810,00309503,한국항공우주,,
049800,00303217,우진플라임,,
051600,00159218,한전KPS,,
051630,00347734,진양화학,,
051900,00356370,LG생활건강,,
052690,00159209,한전기술,,
053210,00349097,케이티스카이라이프,,
053690,00413523,한미글로벌,,
055490,00256955,테이팩스,,
058430,00155258,포스코스틸리온,,
058650,00377610,세아홀딩스,,
058730,00353878,다스코,,
058850,00372882,KTcs,,
058860,00372873,KTis,,
060980,00299002,HL홀딩스,,
062040,00366438,산일전기,,
063160,00390055,종근당바이오,,
064400,00139834,LG씨엔에스,,
064960,00398792,SNT모티브,,
066570,00401731,LG전자,,
066970,00398701,엘앤에프,,
067830,00422895,세이브존I&C,,
068290,00423690,삼성출판사,,
069260,00426086,티케이지휴켐스,,
069460,00428729,대호에이엘,,
069620,00427483,대웅제약,,
069640,00357360,한세엠케이,,
069730,00151298,DSR제강,,
069960,00428251,현대백화점,,
070960,00365989,모나용평,,
071050,00432102,한국금융지주,,
071090,00435312,하이스틸,,
071320,00159698,지역난방공사,,
071840,00158307,롯데하이마트,,
071950,00210856,코아스,,
071970,00406046,HD현대마린엔진,,
072130,00416654,유엔젤,,
072710,00459871,농심홀딩스,,
073240,00481454,금호타이어,,
074610,00469799,이엔플러스,,
075180,00305668,새론오토모티브,,
075580,00415628,세진중공업,,
077500,00414601,유니퀘스트,,
077970,00480455,STX엔진,,
078000,00361488,텔코웨어,,
078520,00400857,에이블씨엔씨,,
078930,00500254,GS,,
079160,00303873,CJ CGV,,
079430,00300548,현대리바트,,
079900,00372129,전진건설로봇,,
079980,00362238,휴비스,,
081000,00508274,일진다이아,,
081660,00195229,미스토홀딩스,,
082640,00117267,동양생명,,
082740,00361008,한화엔진,,
083420,00454946,그린케미칼,,
084010,00113225,대한제강,,
084670,00540641,동양고속,,
084680,00540605,이월드,,
084690,00539274,대상홀딩스,,
084870,00409672,티비에이치글로벌,,
085310,00172228,엔케이,,
085620,00112332,미래에셋생명,,
086280,00360595,현대글로비스,,
088260,00544452,이리츠코크렙,,
088350,00113058,한화생명,,
088790,00557933,진도,,
088980,00435297,맥쿼리인프라,,
089470,00357935,HDC현대EP,,
089590,00555874,제주항공,,
089860,00545716,롯데렌탈,,
090080,00573579,평화산업,,
090350,00583442,노루페인트,,
090370,00442835,메타랩스,,
090430,00583424,아모레퍼시픽,,
090460,00447609,비에이치,,
091810,00671376,트리니티항공,,
092200,00112165,디아이씨,,
092220,00589127,KEC,,
092230,00587466,KPX홀딩스,,
092440,00106614,기신정기,,
092780,00117726,DYP,,
092790,00220613,넥스틸,,
093050,00593032,LF,,
093240,00441243,형지엘리트,,
093370,00595191,후성,,
094280,00414850,효성 ITX,,
094800,00600013,맵스리얼티,,
095570,00365387,AJ네트웍스,,
095720,00628189,웅진씽크빅,,
096760,00632304,JW홀딩스,,
097230,00633835,HJ중공업,,
097520,00564562,엠씨넥스,,
097950,00635134,CJ제일제당,식품,1
100090,00480367,SK오션플랜트,,
100220,00520887,비상교육,,
100250,00646732,진양홀딩스,,
100840,00648721,SNT에너지,,
101140,00652423,인바이오젠,,
101530,00428321,해태제과식품,,
102260,00679314,동성케미컬,,
102460,00145598,이연제약,,
103140,00684714,풍산,,
103590,00683469,일진전기,,
104700,00687711,한국철강,,
105630,00728638,한세실업,,
105840,00173944,우진,,
107590,00706715,미원홀딩스,,
108320,00525934,LX세미콘,,
108670,00759513,LX하우시스,,
109070,00753643,주성코퍼레이션,,
111110,00226316,호전실업,,
111380,00367710,동인기연,,
111770,00776820,영원무역,,
112610,00670340,씨에스윈드,,
114090,00557508,GKL,,
117580,00787376,대성에너지,,
118000,00791209,메타케어,,
119650,00797364,KC코트렐,,
120030,00796994,조선선재,,
120110,00795135,코오롱인더,,
122900,00360142,아이마켓코리아,,
123690,00823429,한국화장품,,
123700,00815369,에스제이엠,,
123890,00404701,한국자산신탁,,
126560,00403632,현대퓨처넷,,
126720,00193328,수산인더스트리,,
128820,00828789,대성산업,,
128940,00828497,한미약품,,
129260,00151368,인터지스,,
130660,00194947,한전산업,,
133820,00661847,화인베스틸,,
134380,00855163,미원화학,,
134790,00852087,시디즈,,
136490,00855093,선진,,
137310,00854997,에스디바이오센서,,
138930,00858364,BNK금융지주,,
139130,00878915,iM금융지주,,
139480,00872984,이마트,유통,1
139990,00486705,아주스틸,,
143210,00119140,핸즈코퍼레이션,,
145210,00453488,다이나믹디자인,,
145270,00861076,케이탑리츠,,
145720,00526599,덴티움,,
145990,00896285,삼양사,,
155660,00110608,DSR,,
161000,00936787,애경케미칼,,
161390,00937324,한국타이어앤테크놀로지,,
161890,00939331,한국콜마,,
163560,00939687,동일고무벨트,,
170900,00956930,동아에스티,,
175330,00980122,JB금융지주,,
178920,00767460,PI첨단소재,,
180640,00983040,한진칼,,
181710,00983271,NHN,,
183190,00990165,아세아시멘트,,
185750,00992871,종근당,,
192080,01010110,더블유게임즈,,
192400,00132354,쿠쿠홀딩스,,
192650,00415646,드림텍,,
192820,01009789,코스맥스,,
194370,00332927,제이에스코퍼레이션,,
195870,01032413,해성디에스,,
200880,01036446,서연이화,,
204320,01042775,HL만도,,
210540,01059605,디와이파워,,
210980,00508344,SK디앤디,,
213500,01060744,한솔제지,,
214320,00565154,이노션,,
214330,00105606,금호에이치티,,
214390,00101664,경보제약,,
214420,00816544,토니모리,,
217590,00949161,티엠씨,,
226320,00911955,잇츠한불,,
227840,01108099,현대코퍼레이션홀딩스,,
229640,01093007,LS에코에너지,,
234080,00225706,JW생명과학,,
241560,01032486,두산밥캣,,
241590,01128613,화승엔터프라이즈,,
244920,00684802,에이플러스에셋,,
248070,01159233,솔루엠,,
248170,01167056,샘표식품,,
249420,01168383,일동제약,,
251270,00904672,넷마블,,
259960,00760971,크래프톤,게임,1
264900,01205329,크라운제과,,
267270,01205842,HD건설기계,,
267290,01208885,경동도시가스,,
267850,00458234,아시아나IDT,,
268280,01234297,미원에스씨,,
271560,01238169,오리온,,
271940,00972503,일진하이솔루스,,
271980,01236897,제일약품,,
272450,00653024,진에어,,
272550,01060814,삼양패키징,,
278470,01190568,에이피알,,
279570,01203312,케이뱅크,,
280360,01258507,롯데웰푸드,,
281820,01261893,케이씨텍,,
282330,01263022,BGF리테일,,
284740,01267684,쿠쿠홈시스,,
285130,01267170,SK케미칼,,
286940,01262032,롯데이노베이트,,
293480,00248974,하나제약,,
293940,01276594,신한알파리츠,,
294870,01310269,IPARK현대산업개발,,
298000,01316236,효성화학,,
298020,01316227,효성티앤씨,,
298050,01316254,HS효성첨단소재,,
298690,00651901,에어부산,,
300720,01319808,한일시멘트,,
302440,01319899,SK바이오사이언스,,
306200,01325979,세아제강,,
307950,00362441,현대오토에버,,
308170,00450010,씨티알모빌리티,,
317400,00367844,자이에스앤디,,
317450,00179489,명인제약,,
322000,01199550,HD현대에너지솔루션,,
323410,01133217,카카오뱅크,,
326030,00878696,에스케이바이오팜,,
330590,01363818,롯데리츠,,
334890,01394377,이지스밸류플러스리츠,,
336260,01412725,두산퓨얼셀,,
336370,01412822,솔루스첨단소재,,
338100,01391033,NH프라임리츠,,
339770,00453284,교촌에프앤비,,
344820,01428203,케이씨씨글라스,,
348950,01415892,제이알글로벌리츠,,
350520,01436628,이지스레지던스리츠,,
352820,01204056,하이브,엔터,1
353200,01478712,대덕전자,,
357120,01430475,코람코라이프인프라리츠,,
357250,01437292,미래에셋맵스리츠,,
357430,01442966,마스턴프리미어리츠,,
361610,01386916,SK아이이테크놀로지,,
363280,01497869,티와이홀딩스,,
365550,01437186,ESR켄달스퀘어리츠,,
372910,00534598,한컴라이프케어,,
375500,01524093,DL이앤씨,,
377190,01475609,디앤디플랫폼리츠,,
377300,01244601,카카오페이,,
377740,00622787,바이오노트,,
378850,01532603,화승알앤에이,,
381970,01323032,케이카,,
383220,01568413,F&F,,
383800,01562589,LX홀딩스,,
395400,01535150,SK리츠,,
396690,01576102,미래에셋글로벌리츠,,
400760,01480780,NH올원리츠,,
403550,01026157,쏘카,,
404990,01436558,신한서부티엔디리츠,,
415640,01880801,KB발해인프라,,
417310,01180118,코람코더원리츠,,
432320,01622720,KB스타리츠,,
439260,00182696,대한조선,,
443060,01194689,HD현대마린솔루션,,
446070,01702017,유니드비티플러스,,
448730,01688896,삼성FN리츠,,
450080,01311408,에코프로머티,,
451800,01669226,한화리츠,,
452260,01722437,한화갤러리아,,
453340,01721809,현대그린푸드,,
454910,01105153,두산로보틱스,,
456040,01760738,OCI,,
457190,01762569,이수스페셜티케미컬,,
460850,01765256,동국씨엠,,
460860,01765265,동국제강,,
462520,01770203,조선내화,,
462870,01384787,시프트업,,
465770,01784394,STX그린로지스,,
475150,01817081,SK이터닉스,,
475560,00968607,더본코리아,,
480370,01210677,씨케이솔루션,,
